source,chunk_id,content
FEM_Tutorial_Python.wikitext,25,"```start_code
show some results
for m in analysis_object.Group:
    if m.isDerivedFrom('Fem::FemResultObject'):
        result_object = m
        break

femmesh_obj.ViewObject.setNodeDisplacementByVectors(result_object.NodeNumbers, result_object.DisplacementVectors)
femmesh_obj.ViewObject.applyDisplacement(10)
end_code```
Additional Information 

 Scripting FEM mesh objects 

 Netgen 

Scripting the Netgen mesh object was attempted in the ""Parametrized FEM study"" (FreeCAD FEM subforum thread), but has some limitations. 

 GMSH 

On the contrary, the GMSH mesh object fully supports Python scripting. See the following forum posts: 
 https://forum.freecadweb.org/viewtopic.php?f=22&t=42922#p365042  
 forum topic http://forum.freecadweb.org/viewtopic.php?f=18&t=20087

 Scripting multiple analysis 

See forum post: http://forum.freecadweb.org/viewtopic.php?f=18&t=19549#p151385

 Scripting results 

 Standard FreeCAD result object"
FEM_Tutorial_Python.wikitext,26,"Scripting multiple analysis 

See forum post: http://forum.freecadweb.org/viewtopic.php?f=18&t=19549#p151385

 Scripting results 

 Standard FreeCAD result object 

See forum posts:
 https://forum.freecadweb.org/viewtopic.php?f=18&t=34048&p=289519#p289519 → scale factor in standard result object
 http://forum.freecadweb.org/viewtopic.php?f=18&t=4677&start=20#p148982
 http://forum.freecadweb.org/viewtopic.php?f=18&t=4677&start=30#p149043
 http://forum.freecadweb.org/viewtopic.php?t=18415#p144028 
 https://forum.freecadweb.org/viewtopic.php?f=18&t=31123&p=258761#p258761 → coloring just one element
 https://forum.freecadweb.org/viewtopic.php?f=18&t=41951&p=357687#p357685 → reset all result mesh, show colored displacement magnitude

 Vtk result object 

See forum posts:
 https://forum.freecadweb.org/viewtopic.php?f=18&t=47227#p405406

 Console mode 

Writing the input file in FreeCAD console mode (no Gui) could be done in test mode. See this relevant forum post for more details and experimentation.

 Appendix"
FEM_Tutorial_Python.wikitext,27,"Console mode 

Writing the input file in FreeCAD console mode (no Gui) could be done in test mode. See this relevant forum post for more details and experimentation.

 Appendix 

Have Fun! Also if you have feedback or any refinements, feel free to participate on the FreeCAD FEM subforum.

Category:Python Code"
Macro_Sketch_Constraint_From_Spreadsheet.wikitext,0,"Description 

Contact me on the FreeCAD forum in case of any problems.

Macro which, with a simple click on a spreadsheet cell, adds a length constraint to a line or between 2 points using a spreadsheet cell alias or address (ex. C2). Future changes to the spreadsheet will update the constraint. The macro can create alias for you.

Just select 1 line, 2 points or a constraint, click on a spreadsheet cell and run the macro. You can select lines, points at the ends of a line, points, circles or arcs of circles.

 Usage 

 Automatic Object creation 

If you run the macro and have not yet created a spreadsheet, a body or a sketch, the macro suggests to create one and then opens the sketch in edition mode and the spreadsheet so that you can start filling it.

 Automatic Alias creation"
Macro_Sketch_Constraint_From_Spreadsheet.wikitext,1,"Automatic Alias creation 

It is not mandatory, but it is better to use aliases in your spreadsheet. The macro can create aliases from texts in cells.
Two modes:
 a manual mode where you select yourself the cells with text for alias and an automatic mode.
 and an automatic mode:

 Automatic mode 

An automatic mode where alias are automatically created using a text zone defined by a cell. The zone includes the cell and those below. These texts correspond to the alias name. The alias is created to the right of its text. The designated cell (here A3) is editable in these dialog boxes:

 Manual mode 

To use manual mode don't check the ""Automatic alias"" option.

 Constraints creation 

1) Select:
 a line,
 two points (end of a line, center of a circle, etc.)
 or a length constraint.

2) Click on a spreadsheet cell, with or without an alias, that has a numerical value:

3) Run the macro.

4) Select the desired type of constraint:"
Macro_Sketch_Constraint_From_Spreadsheet.wikitext,2,"2) Click on a spreadsheet cell, with or without an alias, that has a numerical value:

3) Run the macro.

4) Select the desired type of constraint:

If the cell has an alias, the length property of the constraint will be something like 'Spreadsheet.alias'. Otherwise, something like 'Spreadsheet.D4'.

5) If the constraint causes a conflict in the sketch and the ""conflict detection"" box is checked, the macro will offer to delete the new constraint:

If you select an existing constraint, you can change its value for a value from a spreadsheet:

The macro can also handle external geometry from another sketch:

To make things even more refined, if, for example, a line is horizontal rather than vertical, when the dialogue box opens, the focus will be on the button for apply a horizontal constraint. If the line is vertical rather than horizontal, the focus will be on the button to apply a vertical constraint. In both cases, simply press the enter key if you are happy with this choice."
Macro_Sketch_Constraint_From_Spreadsheet.wikitext,3,"The macro also works for Objects properties. If you click, for example, on the Length property of a Pad, and then on a cell with the desired value, the Length property of the pad is automatically modified.

You can use formulas.

Principle: The macro transforms the alias before inserting it into the parameter or dimension expression. It replaces keywords with operations for everything following the character string  (f for function).

Example of usage:

If your alias is: radius_f__mul_2_plu_1
The expression will be:

Thus, if you have, for instance, the value 5 in the cell, the parameter or dimension will take the value 5 * 2 + 1, which equals 11.

A snippet of the code showing possible operations and formulas to use:
```start_code
formulaSeparator = '_f_'
dicoFormula = {
    '_div_':'/',
    '_mul_':'*',
    '_plu_':'+',
    '_mor_':'+',
    '_les_':'-',
    '_moi_':'-',
    '_pg_':'(',
    '_lp_':'(',
    '_pd_': ')',
    '_rp_': ')',
}
end_code```"
Macro_Sketch_Constraint_From_Spreadsheet.wikitext,4,"Links 

 Forum discussion (French)
 Forum discussion (English)
 Macros recipes
 How to install macros
 How to customize toolbars

 Credits 

Thanks to openBrain, mario52 and onekk for their help on the code!
Thanks to Syres	for tests, reviews and help in the code.
Thanks to Roy043 and David69 for the various reviews and improvements to the wiki.
Thanks to L'ami René for tests and ideas.

 Script 

ToolBar Icon 

 Code 

ver 02.01 2025/03/22 by 2cv001 Macro_Sketch_Constraint_From_Spreadsheet.FCMacro
 Download"
Draft_Workbench.wikitext,0,"Introduction 

The  Draft Workbench is primarily focused on the creation and modification of 2D objects in FreeCAD. But it is not restricted to the XY plane of the global coordinate system. Its objects can have any orientation and position in 3D space, and some Draft objects can either be planar or non-planar.

Draft objects can be used for general drafting, similar to what can be done with Inkscape or AutoCAD. But they can also form the base for the creation of 3D objects in other workbenches. A Draft Wire may define the path of an Arch Wall, a Draft Polygon can be extruded with Part Extrude, etc. Many of the Draft modifier tools can be applied to 2D and 3D objects created with other workbenches as well. You can, for example, move a Sketch or create a Draft OrthoArray from a Part object.

The Draft Workbench also provides tools to define a working plane, a grid, and a snapping system to precisely control the position of geometry."
Draft_Workbench.wikitext,1,"The Draft Workbench also provides tools to define a working plane, a grid, and a snapping system to precisely control the position of geometry.

If your primary goal is the production of complex 2D drawings and DXF files, and you don't need 3D modelling, FreeCAD may not be the right choice for you. You may wish to consider a dedicated software program for technical drafting instead, such as LibreCAD or QCad.

 Drafting 

  Line: creates a straight line.

  Polyline: creates a polyline (also called wire), a sequence of several connected line segments.

  Fillet: creates a fillet, a rounded corner, or a chamfer, a straight edge, between two Draft Lines.

  Arc tools:

  Arc: creates a circular arc from a center, a radius, a start angle and an aperture angle.

  Arc by 3 points: creates a circular arc from three points that define its circumference.

  Circle: creates a circle from a center and a radius.

  Ellipse: creates an ellipse from two points defining a rectangle in which the ellipse will fit."
Draft_Workbench.wikitext,2,"Circle: creates a circle from a center and a radius.

  Ellipse: creates an ellipse from two points defining a rectangle in which the ellipse will fit.

  Rectangle: creates a rectangle from two points.

  Polygon: creates a regular polygon from a center and a radius.

  B-spline: creates a B-spline curve from several points.

  Bézier tools:

  Cubic Bézier curve: creates a Bézier curve of the third degree.

  Bézier curve: creates a Bézier curve from several points.

  Point: creates a simple point.

  Facebinder: creates a surface object from selected faces.

  Shape from text: creates a compound shape that represents a text string.

  Hatch: creates  hatches on the planar faces of a selected object.

 Annotation 

  Text: creates a multi-line text at a given point.

  Dimension: creates a linear dimension, a radial dimension or an angular dimension.

  Label: creates a multi-line text with a 2-segment leader line and an arrow."
Draft_Workbench.wikitext,3,"Dimension: creates a linear dimension, a radial dimension or an angular dimension.

  Label: creates a multi-line text with a 2-segment leader line and an arrow.

  Annotation styles...: allows you to define styles that affect the visual properties of annotation-like objects.

 Modification 

  Move: moves or copies selected objects from one point to another.

  Rotate: rotates or copies selected objects around a center point by a given angle.

  Scale: scales or copies selected objects around a base point.

  Mirror: creates mirrored copies from selected objects.

  Offset: offsets each segment of a selected object over a given distance, or creates an offset copy of the selected object.

  Trimex: trims or extends a selected object.

  Stretch: stretches objects by moving selected points.

  Clone: creates linked copies, clones, of selected objects.

  Array tools:

  Array: creates an orthogonal array from a selected object. It can optionally create a Link array."
Draft_Workbench.wikitext,4,"Clone: creates linked copies, clones, of selected objects.

  Array tools:

  Array: creates an orthogonal array from a selected object. It can optionally create a Link array.

  Polar array: creates an array from a selected object by placing copies along a circumference. It can optionally create a Link array.

  Circular array: creates an array from a selected object by placing copies along concentric circumferences. It can optionally create a Link array.

  Path array: creates an array from a selected object by placing copies along a path.

  Path link array: idem, but create a Link array instead of a regular array.

  Point array: creates an array from a selected object by placing copies at the points from a point compound.

  Point link array: idem, but create a Link array instead of a regular array.

  Edit: puts selected objects in Draft Edit mode. In this mode the properties of objects can be edited graphically."
Draft_Workbench.wikitext,5,"Point link array: idem, but create a Link array instead of a regular array.

  Edit: puts selected objects in Draft Edit mode. In this mode the properties of objects can be edited graphically.

  Subelement highlight: temporarily highlights selected objects, or the base objects of selected objects.

  Join: joins Draft Lines and Draft Wires into a single wire.

  Split: splits a Draft Line or Draft Wire at a specified point or edge.

  Upgrade: upgrades selected objects.

  Downgrade: downgrades selected objects.

  Wire to B-spline: converts Draft Wires to Draft BSplines and vice versa.

  Draft to sketch: converts Draft objects to Sketcher Sketches and vice versa.

  Set slope: slopes selected Draft Lines or Draft Wires by increasing, or decreasing, the Z coordinate of all points after the first one.

  Flip dimension: rotates the dimension text of selected Draft Dimensions 180° around the dimension line.

  Shape 2D view: creates 2D projections from selected objects.

 Draft Tray"
Draft_Workbench.wikitext,6,"Flip dimension: rotates the dimension text of selected Draft Dimensions 180° around the dimension line.

  Shape 2D view: creates 2D projections from selected objects.

 Draft Tray 

The Draft Tray allows selecting the working plane, defining style settings, toggling construction mode, and specifying the active layer or group.

  Select plane: defines the current Draft working plane. Also available in the menu: Draft → Utilities →  Select Plane.

  Set style: sets the default style for new objects. Also available in the menu: Draft → Utilities →  Set style.

  Toggle construction mode: switches Draft construction mode on or off. Also available in the menu: Draft → Utilities →  Toggle construction mode.

  AutoGroup: changes the active Draft Layer or, optionally, the active Std Group or group-like BIM object.

 Draft annotation scale widget 

With the Draft annotation scale widget the Draft annotation scale can be specified.

 Draft snap widget"
Draft_Workbench.wikitext,7,"Draft annotation scale widget 

With the Draft annotation scale widget the Draft annotation scale can be specified.

 Draft snap widget 

The Draft snap widget can be used as an alternative for the Draft snap toolbar.

 Draft snap toolbar 

The Draft snap toolbar allows selecting the active snap options. The buttons belonging to active options stay depressed. For general information about snapping see: Draft Snap.

  Snap lock: enables or disables snapping globally.

  Snap endpoint: snaps to the endpoints of edges.

  Snap midpoint: snaps to the midpoint of edges.

  Snap center: snaps to the center point of faces and circular edges, and to the  point of Draft WorkingPlaneProxies and Arch BuildingParts.

  Snap angle: snaps to the special cardinal points on circular edges, at multiples of 30° and 45°.

  Snap intersection: snaps to the intersection of two edges.

  Snap perpendicular: snaps to the perpendicular points on faces () and edges."
Draft_Workbench.wikitext,8,"Snap intersection: snaps to the intersection of two edges.

  Snap perpendicular: snaps to the perpendicular points on faces () and edges.

  Snap extension: snaps to an imaginary line that extends beyond the endpoints of straight edges.

  Snap parallel: snaps to an imaginary line parallel to straight edges.

  Snap special: snaps to special points defined by the object.

  Snap near: snaps to the nearest point on faces and edges.

  Snap ortho: snaps to imaginary lines that cross the previous point at multiples of 45°.

  Snap grid: snaps to the intersections of grid lines.

  Snap working plane: projects snap points onto the current working plane.

  Snap dimensions: shows temporary X and Y dimensions.

  Toggle grid: changes the visibility of the grid.

 Draft utility tools toolbar 

  Manage layers...: allows to manage the layers in a document. 

  New named group: creates a named Std Group and adds objects to that group.

  Select group: selects the contents of Std Groups or group-like BIM objects."
Draft_Workbench.wikitext,9,"New named group: creates a named Std Group and adds objects to that group.

  Select group: selects the contents of Std Groups or group-like BIM objects.

  Add to layer...: adds objects to a layer, or removes them from any layer. 

  Add to group...: adds objects to a Std Group. It can also ungroup objects.

  Add to construction group: adds objects to the Draft construction group.

  Toggle normal/wireframe display: switches the  property of selected objects between  and .

  Create working plane proxy: creates a working plane proxy to save the current Draft working plane.

 Additional tools 

The Draft → Utilities menu contains several tools. Most of them can also be accessed from toolbars or the Draft Tray and have already been mentioned above. For the following tools this is not the case:

  Apply current style: applies the current style settings to selected objects.

  New layer: creates a Draft Layer.

  Heal: heals problematic Draft objects found in very old files."
Draft_Workbench.wikitext,10,"Apply current style: applies the current style settings to selected objects.

  New layer: creates a Draft Layer.

  Heal: heals problematic Draft objects found in very old files.

  Show snap toolbar: shows the Draft snap toolbar.

 Additional features 

 Working plane: the plane in the 3D view where new Draft objects are created.
 Snapping: select exact geometric points on, or defined by, existing objects or the grid.
 Constraining: for each subsequent point you can constrain the movement of the cursor to the X, Y, or Z direction.
 Construction mode: places new Draft objects in a dedicated group making it easier to hide or delete them.
 Pattern: Draft objects with a  property can display an SVG pattern instead of a solid face color.

 Tree view context menu 

The following additional options are available in the Tree view context menu:

 Default options 

For most Draft objects the following option is available:"
Draft_Workbench.wikitext,11,"Tree view context menu 

The following additional options are available in the Tree view context menu:

 Default options 

For most Draft objects the following option is available:

 Edit: edits the object. Depending on the object type either Draft Edit or a dedicated edit solution is used. 

If there is an active document the context menu contains an additional sub-menu:

 Utilities: a subset of the tools available in the main Draft Utilities menu.

 Layer container options 

For a Draft LayerContainer these additional options are available:

  Add new layer: adds a new layer to the current document.

  Reassign properties of all layers: removes overrides from objects in all layers. 

  Merge layer duplicates: merges all layers with the same base label.

 Layer options 

For a Draft Layer these additional options are available:

  Activate this layer: activates the selected layer.

  Reassign properties of layer: removes overrides from objects in the layer."
Draft_Workbench.wikitext,12,"For a Draft Layer these additional options are available:

  Activate this layer: activates the selected layer.

  Reassign properties of layer: removes overrides from objects in the layer. 

  Select layer contents: selects the objects inside the selected layer.

 Text options 

For a Draft Text and a Draft Label that contains one or more hyperlinks, to a local or remote file or an URL, this additional option is available:

 Open hyperlinks: the hyperlinks are opened in the appropriate application (as defined by the OS). There is a warning in the case of multiple hyperlinks. 

 Wire options 

For a Draft Line and a Draft Wire this additional option is available:

  Flatten: flattens the wire on the current Draft working plane.

 Working plane proxy options 

For a Draft WorkingPlaneProxy these additional options are available:

  Write camera position: updates the  property of the working plane proxy with the current 3D view camera settings."
Draft_Workbench.wikitext,13,"For a Draft WorkingPlaneProxy these additional options are available:

  Write camera position: updates the  property of the working plane proxy with the current 3D view camera settings.

  Write objects state: updates the  property of the working plane proxy with the current visibility state of objects in the document.

 3D view context menu 

The following additional options are available in the 3D view context menu:

 Default options 

If there is an active document the context menu contains one additional sub-menu:

 Utilities: a subset of the tools available in the main Draft Utilities menu.

 Text options 

See above.

 Obsolete tools 

  Array: creates an orthogonal array from a selected object. The created array can be turned into a polar array or a circular array by changing its  property. Not available in .

  Drawing: inserts views of selected objects into a drawing page. Not available in .

  Toggle continue mode: switches continue mode on or off. Not available in .

 Preferences"
Draft_Workbench.wikitext,14,"Drawing: inserts views of selected objects into a drawing page. Not available in .

  Toggle continue mode: switches continue mode on or off. Not available in .

 Preferences 

  Preferences: general preferences for the Draft Workbench.

  Import Export Preferences: preferences available for importing from and exporting to different file formats.

 File formats 

The Draft Workbench provides FreeCAD with importers and exporters for several file formats. These are used by the Std Import and Std Export commands.

 Autodesk .DXF: imports and exports Drawing Exchange Format files. See also FreeCAD and DXF Import.
 Autodesk .DWG: imports and exports DWG files via an external DWG converter. See also FreeCAD and DWG Import.
 Scalable Vector Graphics .SVG: imports and exports Scalable Vector Graphics files.
 Open Cad format .OCA: imports and exports OCA/GCAD files.
 Airfoil Data Format .DAT: imports DAT files describing Airfoil profiles.

 Unit tests 

See also: Test Workbench."
Draft_Workbench.wikitext,15,"Unit tests 

See also: Test Workbench.

To run the unit tests of the workbench execute the following from the operating system terminal:
```start_code
freecad -t TestDraft
end_code```
Scripting 

See also: Autogenerated API documentation and FreeCAD Scripting Basics.

The workbench includes a module to create samples of all objects in a new document.

Use this to test that all objects are produced correctly:
```start_code
import drafttests.draft_test_objects as dto
doc = dto.create_test_file()
end_code```
Inspecting the code of this module can help to understand the programming interface.

 Tutorials 

 Draft tutorial
 Draft ShapeString tutorial

Category:Workbenches"
Draft_Hatch.wikitext,0,"Description 

The  Draft Hatch command creates hatches on the planar faces of a selected object.

 Usage 

 Select an object with faces. Only the planar faces of the object will be hatched.
 There are several ways to invoke the command:
 Press the Hatch button.
 Draft: Select the Drafting →  Hatch option from the menu.
 BIM: Select the Annotation →  Hatch option from the menu.
 Use the keyboard shortcut: H then A.
 The Hatch task panel opens. See Options for more information.
 Press the OK button to finish the command.

 Options 

 Press the ... button to select a PAT file. See Notes.
 Select a Pattern from the file.
 Specify a Scale for the pattern.
 Specify a Rotation for the pattern.
 Press Esc or the Cancel button to abort the command.

 Pattern alignment"
Draft_Hatch.wikitext,1,"Pattern alignment 

When the hatch pattern for a face is calculated it is temporarily translated to the global XY plane by default. For a face with straight edges the first straight edge determines how this happens. The first point of that edge is put on the origin, and the edge itself is aligned with the X-axis. If you create Draft Wires with that in mind you can control how the hatch pattern is aligned with the outline of the face.

If all faces of the selected object are on the global XY plane you can switch off this default behavior by setting the  property of the Draft Hatch to . The hatch pattern is then aligned with the origin and the X axis of the global coordinate system. For faces on the XY plane with straight edges the  property can be used to switch between absolute (on the left in the image) and relative (on the right in the image) patterns.

 Notes"
Draft_Hatch.wikitext,2,"Notes 

 For now the advice is to download a PAT file. Many can be found online. You can for example do a web search for `acad.pat` or `acadiso.pat`.
 A small PAT file is installed with FreeCAD: `<program_folder>/data/Mod/TechDraw/PAT/FCPAT.pat`, where `<program_folder>` is the FreeCAD program folder:
 On Linux it is usually `/usr/share/freecad`.
 On Windows it is usually `C:\Program Files\FreeCAD`.
 On macOS it is usually `/Applications/FreeCAD`.
 : Patterns with dashed lines are not handled properly.

 Preferences 

See also: Preferences Editor and Draft Preferences.

The following preferences are involved:

 PAT file: Tools → Edit parameters... → BaseApp → Preferences → Mod → TechDraw → PAT → FilePattern.
 Pattern: Tools → Edit parameters... → BaseApp → Preferences → Mod → TechDraw → PAT → NamePattern.
 Scale: Tools → Edit parameters... → BaseApp → Preferences → Mod → Draft → HatchPatternScale.
 Rotation: Tools → Edit parameters... → BaseApp → Preferences → Mod → Draft → HatchPatternRotation."
Draft_Hatch.wikitext,3,"Properties 

See also: Property editor.

A Draft Hatch object is derived from a Part Feature object and inherits all its properties. It also has the following additional properties:

 Data 

 : specifies the object whose faces are hatched.
 : specifies the PAT file.
 : specifies the pattern name.
 : specifies the rotation of the pattern.
 : specifies the scale of the pattern.
 : specifies if the faces are temporarily translated to the global XY plane during the hatching process. Setting it to  may give wrong results for non-XY faces.

 Scripting 

See also: Autogenerated API documentation and FreeCAD Scripting Basics.

To create a Draft Hatch use the  method of the Draft module.
```start_code
hatch = make_hatch(baseobject, filename, pattern, scale, rotation)
end_code```
Example:"
Draft_Hatch.wikitext,4,"```start_code
import FreeCAD as App
import Draft

doc = App.newDocument()

rectangle = Draft.make_rectangle(4000, 1000)
rectangle.MakeFace = True
filename = App.getHomePath() + ""data/Mod/TechDraw/PAT/FCPAT.pat""
pattern = ""Horizontal5""
hatch = Draft.make_hatch(rectangle, filename, pattern, scale=50, rotation=45)

doc.recompute()
end_code```"
Arch_BuildingPart.wikitext,0,"Description

The BuildingPart object can be used in all kinds of situations where different Arch/BIM objects need to be grouped and that group might need to be handled as one object or replicated.

Usage

 Optionally, select one or more objects to be included in your new Building Part.
 Press the Arch BuildingPart button.

 Notes 

BuildingParts have a built-in, implicit Arch SectionPlane.

This plane is always parallel to the BuildingPart's base plane, but you can specify the offset between them. So all tools that work with a section plane, such as Draft Shape2DView and TechDraw ArchView also work with BuildingParts.

Options"
Arch_BuildingPart.wikitext,1,"After creating a BuildingPart, you can add more objects to it by dragging and dropping them in the Tree View or by using the Arch Add tool.
 You can remove objects from a BuildingPart by dragging and dropping them out of the Tree View or by using the Arch Remove tool.
 By double-clicking the BuildingPart object in the tree view, the Working Plane will be set to its location, and the BuildingPart will become active, which means that new objects will be added automatically to it. Double-clicking the BuildingPart again will deactivate it and set the working plane back to its previous position (to be available this option needs to be set up as true, in View Property panel - Interaction - Double Click Activates).
 The BuildingPart can display a mark in the 3D view with a label and level indication.
 When a BuildingPart is moved/rotated, all its children that either have no  property, or have it turned on, will move/rotate together.
 Building Parts can be Draft Cloned.
 Building Parts can take any IFC type. Its IFC Type property determines its use. If you set it to Building Storey it will behave as a level. If you set it to Building it behaves as a building, and if you set it to Element Assembly it behaves as an assembly. Its icon will change to reflect this setting, but other than that it has no other impact in FreeCAD. However, being exported to IFC as one or another type can have an impact in other BIM applications.
 Building Parts allow to define an Auto-group capture box. Subsequent Draft and Arch objects, or anything else that uses Draft.autogroup(), will be automatically added to that Building Part if they are fully inside the capture box."
Arch_BuildingPart.wikitext,2,"Properties

See also: Property editor.

An Arch BuildingPart is derived from an App GeoFeature object and inherits all its properties. It also has the following additional properties:

Data

 : List of referenced objects."
Arch_BuildingPart.wikitext,3,": The computed floor area of this object. Area will be counted only for the object's children that are either Arch Spaces or other Arch BuildingPart objects. This allows for instance a parent Arch Building (which is based on Arch BuildingPart) to provide the cumulative area of all its Arch Floor children (also based on Arch BuildingPart), provided the floors contain Arch Spaces.  
 : The height of this object, and of its children objects. The children objects could be, for example, Arch Walls. Each wall's height must be set to  (zero), so the height property of the BuildingPart propagates to the objects inside of it.
 : The level of the (0,0,0) point of this level. This value is added to the  attribute of the BuildingPart, to indicate a vertical offset without actually moving the object. The resulting offset is displayed if  is .
 : A MaterialName:SolidIndexesList map that relates material names with solid indexes to be used when referencing this object from other files.
 : If true, only solids will be collected by this object when referenced from other files.
 : This property stores an inventor representation for this object.
 : The shape of this object."
Arch_BuildingPart.wikitext,4,": If true, the height value propagates to contained objects. See the  property for additional conditions that apply.

 : IFC data.
 : IFC properties of this object.
 : The IFC type of this object.

 : An optional description for this component
 
 
 
 
 
 
 : An optional tag for this component.
 

View

 : Automatically set the capture box size from the Building Part contents. 
 : Turns auto grouping (and the display of the capture box) on/off. 
 : A margin to use when autosize is turned on. 
 : The capture box for newly created objects expressed as [XMin,YMin,ZMin,XMax,YMax,ZMax]. 

 : The individual face colors.
 : A transformation to apply to the level mark.
 : The font to be used for texts.
 : The font size of texts.
 : The line width of this object.
 : If true, when activated, Display offset will affect the origin mark too.
 : An optional unit to express levels.
 : If true, when activated, the object's label is displayed.
 : If true, show the level.
 : If true, show the unit on the level tag."
Arch_BuildingPart.wikitext,5,": The line color to apply to the children of this Building Part.
 : The line width to apply to the children of this Building Part.
 : If true, the objects contained in this Building Part will adopt these line, color and transparency settings.
 : The shape color to apply to the children of this Building Part.
 : The transparency to apply to the children of this Building Part.

 : Turn cutting on when activating this level.
 : The distance between the level plane and the cut line.
 : Cut the view above this level."
Arch_BuildingPart.wikitext,6,": Turn cutting on when activating this level.
 : The distance between the level plane and the cut line.
 : Cut the view above this level.

 : If set to True, the working plane will be kept on Auto mode.
 : If True, double-clicking this object in the tree activates it.
 : If set, the view stored in this object will be restored on double-click.
 : If this is enabled, the inventor representation of this object will be saved in the FreeCAD file, allowing to reference it in other files in lightweight mode.
 : A slot to save the inventor representation of this object, if enabled.
 : If true, when activated, the working plane will automatically adapt to this Building Part.
 : Camera position data associated with this object.

Scripting

 Arch API and FreeCAD Scripting Basics.

The BuildingPart tool can be used in macros and from the Python console by using the following function:
```start_code
BuildingPart = makeBuildingPart(objectslist=None)
end_code```
Creates a  object from , which is a list of objects.

Example:"
Arch_BuildingPart.wikitext,7,"```start_code
import FreeCAD, Draft, Arch

p1 = FreeCAD.Vector(0, 0, 0)
p2 = FreeCAD.Vector(2000, 0, 0)
baseline = Draft.makeLine(p1, p2)
baseline2 = Draft.makeLine(p1, -1*p2)

Wall1 = Arch.makeWall(baseline, length=None, width=150, height=2000)
Wall2 = Arch.makeWall(baseline2, length=None, width=150, height=1800)
FreeCAD.ActiveDocument.recompute()

BuildingPart = Arch.makeBuildingPart([Wall1, Wall2])

Floor = Arch.makeFloor([BuildingPart])
Building = Arch.makeBuilding([Floor])
Site = Arch.makeSite(Building)
FreeCAD.ActiveDocument.recompute()
end_code```"
Mesh_Import.wikitext,0,"Description

The Mesh Import command imports geometry from a mesh file format into the active document. Several file formats are supported. The command creates a non-parametric mesh object, a Mesh Feature.

Usage

 There are several ways to invoke the command:
 Press the Import mesh... button.
 Select the Meshes →  Import mesh... option from the menu.
 Select the Import mesh... option from the Tree view context menu or 3D view context menu. This option is only available if an existing mesh object has been selected. Note that the selected object is actually not used or modified by the command.
 Optionally select the correct file format in the dialog box.
 Select a file.
 Press the Open button.

Supported file formats

The command supports: stl, ast, bms, obj, off, iv, ply, nas and bdf files. For the NASTRAN (nas/bdf) file format, only GRID, CTRIA3 and CQUAD4 cards are supported.

Preferences"
Mesh_Import.wikitext,1,"Supported file formats

The command supports: stl, ast, bms, obj, off, iv, ply, nas and bdf files. For the NASTRAN (nas/bdf) file format, only GRID, CTRIA3 and CQUAD4 cards are supported.

Preferences

 The last used file location is stored: Tools → Edit parameters... → BaseApp → Preferences → General → FileOpenSavePath.

Properties

See: Mesh Feature.

Scripting

See also: FreeCAD Scripting Basics.

To import a mesh file use the  method of the Mesh module.
```start_code
import Mesh
Mesh.insert('D:/testfiles/cylinder.stl')
end_code```"
Reinforcement_ColumnRebars_TwoTiesSixRebars.wikitext,0,"Description

The Reinforcement ColumnRebars tool allows the user to create reinforcing bars inside a Column Arch Structure object. This page shows an additional usage example for the tool.

This tool is part of the Reinforcement Workbench, an external workbench that can be installed with the  Addon Manager.

Three usage examples are available:
 Single tie rectangular column
 Two ties six rebars rectangular column (see below)
 Circular column

Usage

1. Select any face of a previously created Arch Structure object.

2. Then select Column Reinforcement from the rebar tools.

3. A dialog box will pop-out on screen as shown below.

 
 

4. Select the TwoTiesSixRebars type of column reinforcement from drop down menu on right side.

 
 

5. Give inputs for data related to ties.

6. Click Next and the dialog box will be updated as shown below.

 
 

7. Select desired rebar type and fill data for main rebars.

8. Click OK or Apply to generate column reinforcement.

9. Click Cancel to exit the dialog box.

Properties"
Reinforcement_ColumnRebars_TwoTiesSixRebars.wikitext,1,"7. Select desired rebar type and fill data for main rebars.

8. Click OK or Apply to generate column reinforcement.

9. Click Cancel to exit the dialog box.

Properties

Ties:

 : The distance between the left end of the tie to the left face of the structure.
 : The distance between the right end of the tie to right face of the structure.
 : The distance between tie from the top face of the structure.
 : The distance between tie from the bottom face of the structure.
 : The distance between tie from the top/bottom face of the structure.
 : Diameter of the tie.
 : Bent angle defines the angle at the ends of a tie.
 : Extension Factor defines length of end of tie, expressed in times the diameter.
 : The number of ties.
 : The distance between the axes of each tie.
 : The sequence of ties from top to bottom with respect to front view.

Main Rebars: Rebars present at corners of tie"
Reinforcement_ColumnRebars_TwoTiesSixRebars.wikitext,2,"Main Rebars: Rebars present at corners of tie

 : Type of main rebars.
 : Orientation of LShaped hooks.
 : Direction for hook extension.
 : Length of hook of LShape rebars.
 : A rounding value to be applied to the corners of the LShape rebars, expressed in times the diameter.
 : The distance between rebar from the top face of the structure.
 : The distance between rebar from the bottom face of the structure.
 : Diameter of the main rebars.

Scripting

 Arch API, Reinforcement API and FreeCAD Scripting Basics.

The Reinforcement ColumnRebars tool can be used in macros and from the Python console by using the following function:

 Create Two Ties Six Rebars"
